"taxonID","isMarine","isFreshwater","isTerrestrial"
"rinse-checklist:taxon:034e8a80838a9f52ad688817a922627a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:034f32cda0ae71323f126fde4246b3c4","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0356d0aba6439a07b7a6ec50a4d8af2c","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0360f51a230e375df9e389ec733b8a60","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:037df950e7c8fcfa01e81381dc2fd820","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:037e1811ab9c948120f54743d7e53b5a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0387c6365515e872b666ded8f82caa3c","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:038cc4920b2d5206cf8c00a1be9efc13","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:038dfbdcbc0f897efa8483216f18d196","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:03921fda20baead5122334762e0484e7","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:039339b1a12f964073e64ea5d6e314d0","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:039d858833b4aaef58b9de279d9fdad5","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:03ac4fb2d5ea44c3269c3e234a78aabe","FALSE","TRUE","TRUE"
"rinse-checklist:taxon:03b4d95e3475d189fe49d32acefadae5","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:03b52b87075a5073d776a8830e5b40ec","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:03b973bbf6bf07fc2b6a3346bebaadd9","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:03cbfe42032d1df9f4231363c02ca9d0","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:03d2b57ee55fae8dd7f6b5239a163e3b","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:03d5c69b44198abf0b46b9443cfb9d96","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:03d82b02fd5effea5c1a5a9f72284c4d","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:03ebf2e37f95b7e614788eb0927fefe5","FALSE","FALSE","TRUE"
