"taxonID","isMarine","isFreshwater","isTerrestrial"
"rinse-checklist:taxon:2ac11e186eddab194809a1b8d15e820f","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ac3f59936ab35f88dfe84146610d324","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ac772e390ab585365992efc014169f0","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ac90506b9036646fe1a8e37980ed477","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ad39f2899f48ceecfa7203701e3182a","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:2ad590a6b31db452c3461dc4dc25b28d","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2addc171a514ad0d5fadc9eb52a7370b","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2af2eb56d7cb22f94ffeb91140949d83","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2b066aa4c1caaa10c43fe9e1a596ef94","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:2b4e9b67f1a42c719e33c0333678ab55","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2b7f54ff4ab2842a5f33de9fe14c2dc0","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2b84b76be3dcc0b238a6ffb9c038b9c5","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2b860a38d991bf336e75a2527e9efea2","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2b9b113f5d12be0f2cb1b1b47f01fa09","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ba1b8d827f1047d8a983f03533cda21","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ba4c8ea39b6f6bfb4985424a7ad7c11","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:2bae8367723907c5a85907968aaf55e5","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2bb9b6f3eff87e3dfefe1ad20874a181","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2bc2155234c9dae6e0402f61f69bb8d5","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2bc39783fe65a8a7f1a7d644b1657b4a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2bd9f0e05c34be6c58ec44407befdfd2","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2bdc67d65ce1d32b5b293671da3160a4","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2bdf193df62db677ffdcc1dc27a653e3","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2bdfe4fceb42e314b296b11fae167abe","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2bf2da7a94abb97c6078755ab39dfa56","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c12d557f414c99c62112175ebe99683","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c1595b294bf32a30a6508dad8bdb5d7","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c17fe0344cb99d7c4ce7d224ca48370","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c1fdb54a4d58f04173175f01f3d8f15","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c2233959e68af74b7bf479ec394e9a2","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c2e33f10bcfdb3c4c99014e8f8b3ff3","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c2f528225a1328d39474864f5834e29","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c42987366ad0466f9d3c0817a5b14ce","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c475bb72227a77864837f6d6aeabdd7","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c4c17c3fa07dff68f7dd2d0a594c228","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:2c4f8a92d7279a858598242e97aeb276","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c50f927720b3a329fff1b773d951881","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c6a28c5eb7623697c505e6d72b2dbdb","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c70508ff54f537d79a51e54ce147155","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c84dfdc3dd329c397c67fb2fcf3f4ff","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c871530d6abfb3add358757cdd7ee26","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:2c910c7217a3eb07ea1aaaf4fe7540b4","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c9962f557d114285bdaa24cc2fa6b13","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2c9e2221939cf3b4adc17e690f21dc28","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ca15316613cd5d9ac07c15c11fb004a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2cb50bbe6dc542678cbcbef860ba8bd5","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2cbe125fd49b0017b7fbedbab79e373c","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:2cbf1a32bfc271c6a3fcc7220063b639","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:2cc3c4c7db955a16006495cbcfd4c9aa","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2cc58e7db4578f25a5a58c8b8ca9d597","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2cd592db38c457082e710ad45b255094","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2cdb0ca106eb248b72a497e20446437f","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ce2a60c66133847b031862629b6c307","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:2ce8ee01556b249329403890e378b19e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2cf7ad26fd5937a727ba1a954f8f024d","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2cfcae1b2b28bd7d2bba45bd21940504","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2d091b3f8efb65f61b6be071f202302b","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2d1d7c3c369b9158435e9c2f0cafbd36","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:2d21707267bd5681bf41dbb5c3381697","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2d2816611839f3cf4a93b5038fb3f4de","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2d34a0d49bcb4d1fb8236e9810bc0621","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2d44ca19788a525a6a896e3baedc9419","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2d45a6bf865a12448a77d44bf784e12c","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2d4a2668c5509e5e2a47079e19b9aaae","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:2d6a4345694cb34a41fd8c831f099ea6","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2d6c3b2ea7dd91cacd27b46dcbed0540","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2d7a854a1d2d87691dc5842d88fd8601","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2d82b2949002a16cbc1ee0c4946de00d","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2d841ba872488096530384d829c3b15c","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2d9822ab3ec0c02ba5ece68db9cf0a70","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2d9b7eca069ff7fc301dde008221270d","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2d9d94cc151ba45ff9d52981bcf9b540","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2dab24b7e73bfafbe6f226d22ae5dba5","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2daf001fa4951eb05b4203299a30b515","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2daffef23ca80473206fcaeeaea968c3","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2db0f8e074baeb8b3bcd139572705210","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2db1a7f284fe22a3df2dbecd578c8301","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2db223f8d5f6f823b5b647384d5947ca","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2db617667ff534a34a81ac24ed1ab2df","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:2db83041b754a18fcd9d5a45395e7e10","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2dbc14740be63a73ad0d2870219b4e43","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2dcf1ca51c5b7aae0c7121961543f2b8","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2dd087df7ec842c7adcfb254fe8183b9","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:2dd08e6e5de4327e87b89a41b73a0e16","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2dd2077daac7859bae739592fab22f01","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2dd32c82999acd386bacbaeba4496cb0","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:2dd3886f6764ca58c27e9b6bbf3af7cb","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2dd74e95583a95672e496929e5fe282e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ded58cc84d9ed49b4ea562ceed2ec33","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2def0224f57bc93de6c86da561ec2977","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2e22c5e64a1618d25702d47e45912330","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2e296b6d5714621c54697ec97631178b","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2e2cf16e0bdcd1ffeed2c652be81ccdd","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2e3c6dfdd5adfe8d8881f678baf27fd2","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2e47be848c479cbfc26f72cc1f33669a","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:2e4eb6110957ff98282ceb37df78f8d6","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2e50866cb5eb38b423f478166250af6c","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2e54d1b1020add3c70b98592eabc22a2","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2e57a1f41fc79e12f9ba5fd05278793d","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:2e59f6c67b6e9ad66de9c2050d0f4b3a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2e5b4676e6fde5f9b5f7a4cd2eede03b","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2e64a5f1c789e83c6092c696841275a4","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ea64cb509a5e0ba1dc11120718dbaf6","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ea73b712d76a3950f56056670a86f53","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2eae846722b1f67e0e4f431c9b4f0849","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ebacb1173302a23a2e9aefd8d838fe2","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ebc95d6fb1d2819035626d04f0e915e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ecc7018127744582d4ced571ea35964","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ed51fafffb9e8cf001794df1a31ac50","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2edd2169f28b0ddf64a0367d7ca13391","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ee254fd0ae886663e3362dd41e0680e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2ee63dd036cd63d7d0841f23f07314df","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2eedde55d9fa4c7b5d28b5623425082a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2f03056442c21ba69291c8b6a13339f9","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2f0b2558a8b81280c42241230de35a17","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2f609bf889e8c84ea847a3e813264f13","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2f64d00a147a78ef62a33b3adb048f30","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2f68fbaf49354a2f8cfc1e0e9240efa1","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2f77837d84205570e45be46e855e673f","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2f7da6a564711cf1de215f19904a466b","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2f872bae86839b9d2b6c3a22254044d2","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2f8a5414d87f1300fa941305c592a038","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2f8f651858713ad9229846dbd2ad1927","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2f951a3aefc8a1b05096647030332f74","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2f95c47981e8285430cda66802cafdcd","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2fa3f5b998d178d2fbbe8f4301673216","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2fad446313df011ae4654062f736d7d2","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2fb2a7f0cf77d42b049427809561d8c2","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2fc68f8ab8ff091c63a48369fba15dd4","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2fcf0f618c39f005d5779eb75354f285","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2fdf0595905121d267aa4f9533c0b9a8","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2fe586a5f4ff26f66f8b7041490255ce","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:2fff9ddaa77f768d78157e049dab0c3e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:30053b4a6610f1cdb9104c75c8328d30","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:30119f82614d8200bd68193984fcde8d","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:301542e72e837ac5a45eed85fcb4d40a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:301b02911c754c1bc96b37afc9fa3f48","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:30206385a951e7b5b264570be9148b67","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3023a4d07bc85679a707b3fa6e0344a6","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3028fdf8ad129ed9ae30d5f92866123e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:303f2e628de617034f3b050e778c5837","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:30486ec6868abcb8232eda439525ca7d","FALSE","TRUE","TRUE"
"rinse-checklist:taxon:305c3263e54a1e96958d89c0f7feab4b","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:30731ded2b731675ce6dc1316e8e2a38","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:30aceea9714b12f266ec74bf6c3a2850","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:30af4a594e0ce480bb8fdbc765f9e3ca","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:30b797622ba6885568c90b78b400ab2c","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:30b815791bbec8072cc357f2b2f258c1","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:30bbb65b35e33b525c72cc2e41f9a40e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:30c09a0e2b96ac2b88931365d62d059b","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:30c57f41f64c55fe6f4fdd5663157607","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:30c760af5b9d68030c7e9b298e553355","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:30cd942ff61f1fc5c5d61ec1e3afbee1","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:30e0f5148e41b00d90da6a6daf9f75bc","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:30fb3b97e0ce02a605ffa6e0ac867a6b","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3108a38abd343acd358e124938bdde10","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:31255c9bec0deb83fa96f284b0852ec4","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3125cdd67850b3edb02e39031e13a0ca","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:313e01a2856279b52ddc6276622a528e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3145940b6bf164a9270f9c888a7059a8","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3167b0fa2f16e03b396d6287fb94e676","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:316d428dae5e526d3d3e480720fb71e1","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:31772d17d0d8853bfe9b5685b197a3a7","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:318e35e195afb27f1c19c4f8b06e98a9","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:319f200f5fc74d78dbb4e579e258dae2","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:31cfbefbe7a2c285def1c311aea83f43","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:31d2e006f70a38ac866aa641d905185f","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:31d809fa31d5f677b7c284402dc036c9","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:31e138c6b73119a4c8fdac68d3ed808f","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:31ea9d0f7550dd3ae519504561ddd7e9","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:31ff5b883dc094d3c4c214cce5d5f743","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:322187d23791552424669a7a10aafbb2","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3241d7be010ca74a7885fba9aead0ac4","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:325c48ed466e4b8d9ac87e486404d627","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:325d29ad6657477797365ba78df3a382","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:325d3cea1c5fcdaf706399c1841b57d9","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:326039be0a194596b954275d2dc93f47","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:326149a9f1a64775dd57b659764ca208","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:326197f8b5fe99f5c75c3475aaad18a1","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3273e933d6b558152e1699e429d32b55","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:32828a19a961d4cc1d2b97c7dbcb5ab0","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3292551954c64dd97132b68dd7fdd22a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:329c56f6b823dd98ee79dcda377209cd","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:329d53e7f009d3e2705e34647146afce","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:32a3dd0a55e23816315af273cb001593","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:32a436b269f63d7b6a38b9deb1d8fc7e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:32aa0976725fdb0ba976ec6510826199","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:32aa6cc082444da94212b3ba1d2c4cd2","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:32b0f4dc4ff7fad59df26dc5499e6d88","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:32b963bf723f1f70285749b4e6c90f7e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:32c31c2a3b5cd4a0cc6e19248a63af42","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:32c421c8cf82fed9df3f2319a2f06b64","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:32cf03082fb1112efcdb1c0f70e28ee8","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:32d4106145a70e55c96399c4546ed681","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:32dcb50effb5a1ca91d92b365f04a812","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:32f8658228604d69e9b688e2a70f4895","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:32fb902ec7cc9efabceb5865f84c30a9","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:330089dc41546c658e9f948bac98b5a2","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:330c75eb186d670fcac3681cd81ab246","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:330eed09a8fc29f0962d16affd296e60","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:33124e9a3d5da454ba5aa6c0acf41602","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:332d68513b42308182e4f70aeb5adcc0","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:33341c38ce709df6bcc86d66eb0d697e","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:334e1ef5760f05b3d60e2975291c57b1","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:33524139eb0953ceb4bc7b4deaf88ceb","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:335301cd2080aa822daf43a3af25c98f","TRUE","TRUE","FALSE"
"rinse-checklist:taxon:3354a9796e69efce21068e146aba9268","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:336080c60da5c454da46e51fc92fd4b9","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:33619096b285481dacbc8dd4a5e27e1e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:33674c8e1d2dc08098165d6d8e9e3444","TRUE","TRUE","TRUE"
"rinse-checklist:taxon:337447b92536a20195c9095e270bc2c1","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3379d1acb1a4e754bb3cb2292edab026","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:337acfc6450fd57430942dcc1a2bf823","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3382b0f02ac23c7868ac9cbdc9ae7467","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3389c0491a5eba31b8eda5432effdcde","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:33928a5654ea8e2d4842c01547d8b657","FALSE","TRUE","TRUE"
"rinse-checklist:taxon:3395101c4354356b8c822e790c11b908","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:33963aab68af0c0de0a997abf2731626","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:33a102fee4fac50bbd650ee6b947f3cd","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:33ae0c853e219a7a069fd3be345e4c80","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:33c50b1c15285b413ca7d005f93b934f","FALSE","TRUE","TRUE"
"rinse-checklist:taxon:33cada57859e02fc9392f8fce85e2198","TRUE","TRUE","FALSE"
"rinse-checklist:taxon:33cdfc7bc0234e2fd047275bcca7643a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:33da84eac68519edc42fda1115110ee4","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:33dbeffc9308b2f347739dfbf11109f2","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:33dd6f22a24150445cb0e481e92af4cc","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:34384994890c08efe9e9c9c802ccfcf5","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:343a389281fed2cab3f56bf41cb59909","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:344b4943cb400efb9505da25037b0c9d","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3450802a264990db779b8d3fbe85e400","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:345d0d66835402b9b686f26cfc74b53c","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:346eba27d97f6bac33dd6bd8594fcafe","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:347608ed458a1811d03c8a568b247007","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:348192c85479a7a4020706e98c005bf3","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:348263d94bf5e8f8fad99c26e8d7b79f","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:348f235137320d1bc65d88d7b20361a0","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3493ca0113b9b3dcfaff73e60348457a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:349ae8a1934afefe087c4e5310ca9660","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:349c0b3931c16b13a2c0bdef96802d36","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:34af1d52c720a7fd380a05e7824a6526","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:34cfe92b273cd9d9f339ce1f74a78ada","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:34eeeccb4a85df7da3852cfd62497aa6","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:34efe6bd0624a3fdc684c96761ca96a2","FALSE","TRUE","TRUE"
"rinse-checklist:taxon:34fc253d21d70f34fa5f8d8c66e8b463","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:34fcf04c220ed81d34646f2fae734e8a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:34fe13e30b05ab632b1e6a6cd2572d8a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:350e8d95cdcf7a3ac0713520838644bc","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:35136bf1ddb027495b36f58549dcb1ff","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3514abd5647f6bfd339949744c43a9fb","FALSE","TRUE","TRUE"
"rinse-checklist:taxon:351b561197307e17c55c3cac7793e48a","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3523af835e4edddf797d146a12f79b66","TRUE","TRUE","FALSE"
"rinse-checklist:taxon:352cd0c0a100795c24f5e50548aff1dd","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:35660a18931f86a44b2e2a5422398e3c","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:356d3497f8bd00f36ad784a8cc5ef610","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3570c34e40cd0dfdb0855548163d1f83","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:3572a9e835918c877ee2ac592bc6cfd1","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:357b937d2bc49640e4c315068d460eb1","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3584c5856725a2aed30920c46814ef6b","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:358d921a057e163cc825df9c28f5b452","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:3595db8416e2a0d06bd0fddba7aa7301","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:35a4373f27091139c8edf7dcd09c8099","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:35a4c581e385bbc79a3be55bb7f6cdd7","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:35ac11f04fd463c86a7948d27d52735e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:35be0ccd056aa52af7fca291e1a834ee","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:35d04cd0309fbf24f98afeda32c672a4","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:35d7acc785ac5a7e130483238193a171","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:35f01c26dc488f31c7075dbcec1bf5d9","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:361ab15f8771c2ea526f467bada8f292","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:36222f1df77aa0e8532aa32c0d570cfa","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:36342b801da93b216ce9e2cdcc2073d0","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:3637facb63fb0be4845b6d2ba9f2b2be","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:363e90574d0c24586cf6eb982626eb56","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:365c5c2862ae219da0914b730de5d571","FALSE","FALSE","TRUE"
